        AOA          AOAHT        ELEV         ETAB         DYNP        FXHT         FZHT         MYHT         FXE          FZE          MYE          FXWB         FZWB         MYWB         FXTAB        FZTAB        MYTAB        
     -19.607      -24.700       -6.661        7.639         4604  -1.2572e+04  -5.2583e+04   4.6814e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -7.8072e+02  -2.0335e+04  -5.1422e+03   1.2845e+02   3.6060e+02  -3.0385e+03
     -19.607      -22.496       -6.661        7.614         4604  -1.1450e+04  -4.7891e+04   4.2637e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.9003e+02  -1.6352e+04  -3.9920e+03   1.2803e+02   3.5942e+02  -3.0285e+03
     -19.606       23.765       -6.661        7.090         4604   1.2096e+04   5.0593e+04  -4.5043e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2185e+05   6.9292e+05   4.2283e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.889       -6.661        7.596         4604  -1.0632e+04  -4.4470e+04   3.9591e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.4085e+03  -1.0399e+04  -2.2509e+03   1.2772e+02   3.5856e+02  -3.0213e+03
     -19.606      -24.698       -6.661        7.639         4604  -1.2571e+04  -5.2579e+04   4.6810e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -7.0852e+02  -2.0108e+04  -5.0770e+03   1.2845e+02   3.6060e+02  -3.0385e+03
     -19.606      -22.494       -6.661        7.614         4604  -1.1449e+04  -4.7886e+04   4.2633e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   5.5619e+02  -1.6146e+04  -3.9320e+03   1.2803e+02   3.5942e+02  -3.0285e+03
     -19.606       23.767       -6.661        7.090         4604   1.2097e+04   5.0598e+04  -4.5047e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2201e+05   6.9309e+05   4.2300e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.887       -6.661        7.596         4604  -1.0631e+04  -4.4466e+04   3.9588e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.4714e+03  -1.0205e+04  -2.1938e+03   1.2772e+02   3.5856e+02  -3.0213e+03
     -19.606      -24.696       -6.661        7.639         4604  -1.2570e+04  -5.2574e+04   4.6807e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -6.3523e+02  -1.9878e+04  -5.0107e+03   1.2845e+02   3.6060e+02  -3.0385e+03
     -19.606      -22.492       -6.661        7.614         4604  -1.1448e+04  -4.7882e+04   4.2629e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   6.2337e+02  -1.5936e+04  -3.8712e+03   1.2803e+02   3.5942e+02  -3.0285e+03
     -19.606       23.770       -6.661        7.090         4604   1.2098e+04   5.0602e+04  -4.5051e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2217e+05   6.9327e+05   4.2317e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.885       -6.661        7.596         4604  -1.0630e+04  -4.4462e+04   3.9584e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.5352e+03  -1.0008e+04  -2.1357e+03   1.2772e+02   3.5856e+02  -3.0213e+03
     -19.606      -24.694       -6.661        7.639         4604  -1.2569e+04  -5.2570e+04   4.6803e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -5.6083e+02  -1.9644e+04  -4.9434e+03   1.2845e+02   3.6059e+02  -3.0385e+03
     -19.606      -22.490       -6.661        7.614         4604  -1.1447e+04  -4.7878e+04   4.2625e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   6.9157e+02  -1.5723e+04  -3.8093e+03   1.2803e+02   3.5942e+02  -3.0285e+03
     -19.606       23.772       -6.661        7.090         4604   1.2099e+04   5.0606e+04  -4.5055e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2233e+05   6.9345e+05   4.2335e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.883       -6.661        7.596         4604  -1.0629e+04  -4.4458e+04   3.9580e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.6001e+03  -9.8084e+03  -2.0768e+03   1.2772e+02   3.5856e+02  -3.0213e+03
     -19.606      -24.692       -6.661        7.639         4604  -1.2568e+04  -5.2566e+04   4.6799e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -4.8535e+02  -1.9407e+04  -4.8751e+03   1.2845e+02   3.6059e+02  -3.0385e+03
     -19.606      -22.488       -6.661        7.614         4604  -1.1446e+04  -4.7874e+04   4.2622e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   7.6078e+02  -1.5508e+04  -3.7466e+03   1.2803e+02   3.5941e+02  -3.0285e+03
     -19.606       23.774       -6.661        7.090         4604   1.2100e+04   5.0610e+04  -4.5058e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2250e+05   6.9363e+05   4.2352e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.881       -6.661        7.596         4604  -1.0628e+04  -4.4453e+04   3.9577e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.6658e+03  -9.6058e+03  -2.0170e+03   1.2772e+02   3.5856e+02  -3.0213e+03
     -19.606      -24.690       -6.661        7.639         4604  -1.2567e+04  -5.2561e+04   4.6795e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -4.0877e+02  -1.9166e+04  -4.8058e+03   1.2844e+02   3.6059e+02  -3.0384e+03
     -19.606      -22.486       -6.661        7.614         4604  -1.1445e+04  -4.7869e+04   4.2618e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   8.3100e+02  -1.5289e+04  -3.6829e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.606       23.776       -6.661        7.090         4604   1.2101e+04   5.0615e+04  -4.5062e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2267e+05   6.9382e+05   4.2370e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.879       -6.661        7.596         4604  -1.0627e+04  -4.4449e+04   3.9573e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.7326e+03  -9.4003e+03  -1.9563e+03   1.2772e+02   3.5855e+02  -3.0213e+03
     -19.606      -24.688       -6.661        7.639         4604  -1.2565e+04  -5.2557e+04   4.6791e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -3.3110e+02  -1.8923e+04  -4.7355e+03   1.2844e+02   3.6059e+02  -3.0384e+03
     -19.606      -22.484       -6.661        7.614         4604  -1.1444e+04  -4.7865e+04   4.2614e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   9.0223e+02  -1.5067e+04  -3.6184e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.606       23.778       -6.661        7.090         4604   1.2102e+04   5.0619e+04  -4.5066e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2284e+05   6.9400e+05   4.2388e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.877       -6.661        7.596         4604  -1.0626e+04  -4.4445e+04   3.9569e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.8003e+03  -9.1920e+03  -1.8947e+03   1.2772e+02   3.5855e+02  -3.0213e+03
     -19.606      -24.686       -6.661        7.639         4604  -1.2564e+04  -5.2552e+04   4.6787e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -2.5235e+02  -1.8676e+04  -4.6642e+03   1.2844e+02   3.6059e+02  -3.0384e+03
     -19.606      -22.482       -6.661        7.614         4604  -1.1443e+04  -4.7861e+04   4.2610e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   9.7446e+02  -1.4842e+04  -3.5529e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.606       23.780       -6.661        7.090         4604   1.2103e+04   5.0623e+04  -4.5070e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2301e+05   6.9419e+05   4.2406e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.876       -6.661        7.596         4604  -1.0625e+04  -4.4441e+04   3.9565e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.8689e+03  -8.9808e+03  -1.8323e+03   1.2772e+02   3.5855e+02  -3.0213e+03
     -19.606      -24.684       -6.661        7.639         4604  -1.2563e+04  -5.2548e+04   4.6783e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -1.7252e+02  -1.8426e+04  -4.5920e+03   1.2844e+02   3.6059e+02  -3.0384e+03
     -19.606      -22.480       -6.661        7.614         4604  -1.1442e+04  -4.7856e+04   4.2606e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   1.0477e+03  -1.4615e+04  -3.4864e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.606       23.782       -6.661        7.090         4604   1.2103e+04   5.0628e+04  -4.5074e+05  -1.8745e+03  -7.8168e+03   6.9570e+04   4.2319e+05   6.9439e+05   4.2425e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.874       -6.661        7.596         4604  -1.0624e+04  -4.4437e+04   3.9562e+05  -1.8745e+03  -7.8168e+03   6.9570e+04   2.9386e+03  -8.7668e+03  -1.7690e+03   1.2772e+02   3.5855e+02  -3.0213e+03
     -19.606      -24.682       -6.661        7.639         4604  -1.2562e+04  -5.2543e+04   4.6779e+05  -1.8745e+03  -7.8168e+03   6.9570e+04  -9.1615e+01  -1.8172e+04  -4.5187e+03   1.2844e+02   3.6059e+02  -3.0384e+03
     -19.606      -22.478       -6.661        7.614         4604  -1.1441e+04  -4.7852e+04   4.2603e+05  -1.8745e+03  -7.8168e+03   6.9570e+04   1.1219e+03  -1.4384e+04  -3.4191e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.606       23.784       -6.661        7.090         4604   1.2104e+04   5.0632e+04  -4.5078e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2337e+05   6.9458e+05   4.2444e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.872       -6.661        7.596         4604  -1.0623e+04  -4.4433e+04   3.9558e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.0091e+03  -8.5499e+03  -1.7048e+03   1.2771e+02   3.5855e+02  -3.0213e+03
     -19.606      -24.679       -6.661        7.639         4604  -1.2561e+04  -5.2539e+04   4.6775e+05  -1.8744e+03  -7.8168e+03   6.9570e+04  -9.6314e+00  -1.7915e+04  -4.4445e+03   1.2844e+02   3.6059e+02  -3.0384e+03
     -19.606      -22.476       -6.661        7.614         4604  -1.1439e+04  -4.7848e+04   4.2599e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.1972e+03  -1.4150e+04  -3.3508e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.606       23.786       -6.661        7.090         4604   1.2105e+04   5.0636e+04  -4.5082e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2355e+05   6.9478e+05   4.2463e+05   1.1921e+02   3.3467e+02  -2.8200e+03
     -19.606      -20.870       -6.661        7.596         4604  -1.0622e+04  -4.4428e+04   3.9554e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.0807e+03  -8.3301e+03  -1.6397e+03   1.2771e+02   3.5855e+02  -3.0213e+03
     -19.606      -24.677       -6.661        7.639         4604  -1.2560e+04  -5.2535e+04   4.6771e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   7.3423e+01  -1.7655e+04  -4.3693e+03   1.2844e+02   3.6059e+02  -3.0384e+03
     -19.606      -22.474       -6.661        7.614         4604  -1.1438e+04  -4.7844e+04   4.2595e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.2734e+03  -1.3913e+04  -3.2817e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.605       23.788       -6.661        7.090         4604   1.2106e+04   5.0641e+04  -4.5085e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2373e+05   6.9498e+05   4.2482e+05   1.1920e+02   3.3466e+02  -2.8200e+03
     -19.605      -20.868       -6.661        7.596         4604  -1.0621e+04  -4.4424e+04   3.9551e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.1531e+03  -8.1076e+03  -1.5737e+03   1.2771e+02   3.5855e+02  -3.0212e+03
     -19.605      -24.675       -6.661        7.639         4604  -1.2559e+04  -5.2530e+04   4.6767e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.5754e+02  -1.7392e+04  -4.2931e+03   1.2844e+02   3.6059e+02  -3.0384e+03
     -19.605      -22.472       -6.661        7.614         4604  -1.1437e+04  -4.7839e+04   4.2591e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.3506e+03  -1.3673e+04  -3.2116e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.605       23.790       -6.661        7.090         4604   1.2107e+04   5.0645e+04  -4.5089e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2391e+05   6.9518e+05   4.2501e+05   1.1920e+02   3.3466e+02  -2.8200e+03
     -19.605      -20.866       -6.661        7.596         4604  -1.0620e+04  -4.4420e+04   3.9547e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.2266e+03  -7.8822e+03  -1.5069e+03   1.2771e+02   3.5855e+02  -3.0212e+03
     -19.605      -24.673       -6.661        7.639         4604  -1.2558e+04  -5.2526e+04   4.6763e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   2.4273e+02  -1.7126e+04  -4.2160e+03   1.2844e+02   3.6059e+02  -3.0384e+03
     -19.605      -22.470       -6.661        7.614         4604  -1.1436e+04  -4.7835e+04   4.2587e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.4288e+03  -1.3431e+04  -3.1407e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.605       23.792       -6.661        7.090         4604   1.2108e+04   5.0649e+04  -4.5093e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2410e+05   6.9538e+05   4.2521e+05   1.1920e+02   3.3466e+02  -2.8200e+03
     -19.605      -20.864       -6.661        7.596         4604  -1.0619e+04  -4.4416e+04   3.9543e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.3009e+03  -7.6541e+03  -1.4392e+03   1.2771e+02   3.5855e+02  -3.0212e+03
     -19.605      -24.671       -6.661        7.639         4604  -1.2556e+04  -5.2521e+04   4.6760e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.2897e+02  -1.6856e+04  -4.1379e+03   1.2844e+02   3.6058e+02  -3.0384e+03
     -19.605      -22.468       -6.661        7.614         4604  -1.1435e+04  -4.7831e+04   4.2584e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.5080e+03  -1.3185e+04  -3.0688e+03   1.2802e+02   3.5941e+02  -3.0285e+03
     -19.605       23.794       -6.661        7.090         4604   1.2109e+04   5.0654e+04  -4.5097e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2429e+05   6.9559e+05   4.2541e+05   1.1920e+02   3.3466e+02  -2.8200e+03
     -19.605      -20.862       -6.661        7.596         4604  -1.0618e+04  -4.4412e+04   3.9539e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.3762e+03  -7.4232e+03  -1.3707e+03   1.2771e+02   3.5855e+02  -3.0212e+03
     -19.605      -24.669       -6.661        7.639         4604  -1.2555e+04  -5.2517e+04   4.6756e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.1627e+02  -1.6584e+04  -4.0588e+03   1.2843e+02   3.6058e+02  -3.0384e+03
     -19.605      -22.466       -6.661        7.614         4604  -1.1434e+04  -4.7827e+04   4.2580e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.5882e+03  -1.2936e+04  -2.9960e+03   1.2801e+02   3.5941e+02  -3.0285e+03
     -19.605       23.796       -6.661        7.090         4604   1.2110e+04   5.0658e+04  -4.5101e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2448e+05   6.9580e+05   4.2562e+05   1.1920e+02   3.3466e+02  -2.8200e+03
     -19.605      -20.860       -6.661        7.596         4604  -1.0617e+04  -4.4407e+04   3.9536e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.4525e+03  -7.1895e+03  -1.3013e+03   1.2771e+02   3.5855e+02  -3.0212e+03
     -19.605      -24.667       -6.661        7.639         4604  -1.2554e+04  -5.2512e+04   4.6752e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   5.0462e+02  -1.6308e+04  -3.9787e+03   1.2843e+02   3.6058e+02  -3.0384e+03
     -19.605      -22.464       -6.661        7.614         4604  -1.1433e+04  -4.7822e+04   4.2576e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.6693e+03  -1.2685e+04  -2.9224e+03   1.2801e+02   3.5940e+02  -3.0285e+03
     -19.605       23.798       -6.661        7.090         4604   1.2111e+04   5.0662e+04  -4.5105e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2468e+05   6.9601e+05   4.2582e+05   1.1920e+02   3.3466e+02  -2.8200e+03
     -19.605      -20.858       -6.661        7.596         4604  -1.0616e+04  -4.4403e+04   3.9532e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.5296e+03  -6.9531e+03  -1.2311e+03   1.2771e+02   3.5855e+02  -3.0212e+03
     -19.605      -24.665       -6.661        7.639         4604  -1.2553e+04  -5.2508e+04   4.6748e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   5.9401e+02  -1.6029e+04  -3.8977e+03   1.2843e+02   3.6058e+02  -3.0384e+03
     -19.605      -22.462       -6.661        7.614         4604  -1.1432e+04  -4.7818e+04   4.2572e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.7514e+03  -1.2431e+04  -2.8478e+03   1.2801e+02   3.5940e+02  -3.0285e+03
     -19.605       23.800       -6.661        7.090         4604   1.2112e+04   5.0667e+04  -4.5109e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2487e+05   6.9623e+05   4.2603e+05   1.1920e+02   3.3466e+02  -2.8200e+03
     -19.605      -20.856       -6.661        7.596         4604  -1.0614e+04  -4.4399e+04   3.9528e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.6077e+03  -6.7139e+03  -1.1599e+03   1.2771e+02   3.5854e+02  -3.0212e+03
     -19.605      -24.663       -6.661        7.639         4604  -1.2552e+04  -5.2504e+04   4.6744e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   6.8445e+02  -1.5747e+04  -3.8157e+03   1.2843e+02   3.6058e+02  -3.0384e+03
     -19.605      -22.460       -6.661        7.614         4604  -1.1431e+04  -4.7814e+04   4.2568e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.8345e+03  -1.2173e+04  -2.7724e+03   1.2801e+02   3.5940e+02  -3.0285e+03
     -19.605       23.802       -6.661        7.090         4604   1.2113e+04   5.0671e+04  -4.5112e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2507e+05   6.9645e+05   4.2624e+05   1.1920e+02   3.3466e+02  -2.8200e+03
     -19.605      -20.854       -6.661        7.596         4604  -1.0613e+04  -4.4395e+04   3.9525e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.6868e+03  -6.4720e+03  -1.0880e+03   1.2771e+02   3.5854e+02  -3.0212e+03
     -19.605      -24.661       -6.661        7.639         4604  -1.2551e+04  -5.2499e+04   4.6740e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   7.7593e+02  -1.5462e+04  -3.7328e+03   1.2843e+02   3.6058e+02  -3.0384e+03
     -19.605      -22.458       -6.661        7.614         4604  -1.1430e+04  -4.7809e+04   4.2565e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   1.9185e+03  -1.1913e+04  -2.6961e+03   1.2801e+02   3.5940e+02  -3.0284e+03
     -19.605       23.804       -6.661        7.090         4604   1.2114e+04   5.0675e+04  -4.5116e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   4.2527e+05   6.9667e+05   4.2645e+05   1.1920e+02   3.3466e+02  -2.8199e+03
     -19.605      -20.852       -6.661        7.596         4604  -1.0612e+04  -4.4391e+04   3.9521e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   3.7667e+03  -6.2275e+03  -1.0152e+03   1.2770e+02   3.5854e+02  -3.0212e+03
     -19.605      -24.659       -6.661        7.639         4604  -1.2550e+04  -5.2495e+04   4.6736e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   8.6843e+02  -1.5174e+04  -3.6489e+03   1.2843e+02   3.6058e+02  -3.0384e+03
     -19.605      -22.456       -6.661        7.614         4604  -1.1429e+04  -4.7805e+04   4.2561e+05  -1.8744e+03  -7.8168e+03   6.9570e+04   2.0035e+03  -1.1650e+04  -2.6188e+03   1.2801e+02   3.5940e+02  -3.0284e+03
     -19.605       23.806       -6.661        7.090         4604   1.2115e+04   5.0679e+04  -4.5120e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   4.2548e+05   6.9689e+05   4.2667e+05   1.1920e+02   3.3466e+02  -2.8199e+03
     -19.605      -20.850       -6.661        7.596         4604  -1.0611e+04  -4.4386e+04   3.9517e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   3.8476e+03  -5.9802e+03  -9.4153e+02   1.2770e+02   3.5854e+02  -3.0212e+03
     -19.605      -24.657       -6.661        7.639         4604  -1.2549e+04  -5.2490e+04   4.6732e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   9.6197e+02  -1.4882e+04  -3.5641e+03   1.2843e+02   3.6058e+02  -3.0384e+03
     -19.605      -22.454       -6.661        7.614         4604  -1.1428e+04  -4.7801e+04   4.2557e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   2.0895e+03  -1.1385e+04  -2.5408e+03   1.2801e+02   3.5940e+02  -3.0284e+03
     -19.604       23.808       -6.661        7.090         4604   1.2116e+04   5.0684e+04  -4.5124e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   4.2568e+05   6.9711e+05   4.2688e+05   1.1919e+02   3.3466e+02  -2.8199e+03
     -19.604      -20.848       -6.661        7.596         4604  -1.0610e+04  -4.4382e+04   3.9514e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   3.9293e+03  -5.7303e+03  -8.6704e+02   1.2770e+02   3.5854e+02  -3.0212e+03
     -19.604      -24.655       -6.661        7.639         4604  -1.2547e+04  -5.2486e+04   4.6728e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   1.0565e+03  -1.4588e+04  -3.4784e+03   1.2843e+02   3.6058e+02  -3.0384e+03
     -19.604      -22.452       -6.661        7.614         4604  -1.1426e+04  -4.7797e+04   4.2553e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   2.1764e+03  -1.1116e+04  -2.4618e+03   1.2801e+02   3.5940e+02  -3.0284e+03
     -19.604       23.810       -6.661        7.090         4604   1.2117e+04   5.0688e+04  -4.5128e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   4.2589e+05   6.9734e+05   4.2710e+05   1.1919e+02   3.3465e+02  -2.8199e+03
     -19.604      -20.846       -6.661        7.596         4604  -1.0609e+04  -4.4378e+04   3.9510e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   4.0120e+03  -5.4777e+03  -7.9171e+02   1.2770e+02   3.5854e+02  -3.0212e+03
     -19.604      -24.652       -6.661        7.639         4604  -1.2546e+04  -5.2482e+04   4.6724e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   1.1521e+03  -1.4291e+04  -3.3917e+03   1.2843e+02   3.6058e+02  -3.0384e+03
     -19.604      -22.450       -6.661        7.614         4604  -1.1425e+04  -4.7792e+04   4.2550e+05  -1.8743e+03  -7.8168e+03   6.9570e+04   2.2643e+03  -1.0845e+04  -2.3820e+03   1.2801e+02   3.5940e+02  -3.0284e+03
